"lat","long","fishing_hours"
66.78,11.97,0
66.78,11.99,0
66.78,12.01,0
66.78,12.04,0
66.78,12.09,0
66.78,12.1,0
66.78,12.13,0
66.78,12.15,0
66.78,12.18,0
66.78,12.19,0
66.78,12.2,0
66.78,12.21,0
66.78,12.23,0
66.78,12.24,0
66.78,12.25,0
66.78,12.28,0
66.78,12.29,0
66.78,12.3,0
66.78,12.33,0
66.78,12.34,0
66.78,12.35,0
66.78,12.36,0
66.78,12.38,0
66.78,12.39,0
66.78,12.4,0
66.78,12.41,0
66.78,12.42,0.5336
66.78,12.43,0.6144
66.78,12.44,1.8499
66.78,12.45,0.2288
66.78,12.46,0.4127
66.78,12.47,0
66.78,12.48,2.3846
66.78,12.49,1.2658
66.78,12.5,0.7555
66.78,12.51,0.8816
66.78,12.52,0.5594
66.78,12.53,0
66.78,12.54,0
66.78,12.55,3.3671
66.78,12.56,0
66.78,12.58,0
66.78,12.79,0.5633
66.78,12.8,0
66.78,12.81,0
66.78,12.83,0
66.78,12.89,0
66.78,12.94,0
66.78,13.18,3.1549
66.78,13.19,4.7502
66.78,13.2,18.0452
66.78,13.21,0.5
66.78,13.22,3.5112
66.78,13.23,0.3991
66.78,13.24,0
66.78,13.25,0
66.78,13.29,0
66.78,13.3,0
66.78,13.31,0
66.78,13.33,0
66.78,13.48,0
66.78,13.49,0
66.78,13.5,0
66.78,7.01,1.5583
66.78,8.13,9.4258
66.78,8.25,1.5352
66.78,8.37,1.5416
66.78,8.68,0
66.78,8.81,0
66.78,9.36,0
66.79,10.01,0
66.79,10.02,0
66.79,10.15,11.0583
66.79,10.43,0
66.79,10.46,0
66.79,10.69,0
66.79,10.7,1.5733
66.79,10.96,0
66.79,11.08,0
66.79,11.3,0
66.79,11.33,0
66.79,11.36,0
66.79,11.4,0
66.79,11.7,0
66.79,11.75,0
66.79,11.78,0
66.79,11.81,0
66.79,11.88,0
66.79,11.89,0
66.79,11.91,0
66.79,11.97,0
66.79,11.98,0
66.79,12,0
66.79,12.03,0
66.79,12.04,0
66.79,12.12,0.535
66.79,12.17,0.1841
66.79,12.19,0
66.79,12.21,0
66.79,12.22,0.8352
66.79,12.23,0
66.79,12.24,0
66.79,12.25,0
66.79,12.26,0
66.79,12.3,0
66.79,12.31,0
66.79,12.32,0
66.79,12.33,0
66.79,12.34,0
66.79,12.35,0
66.79,12.36,0
66.79,12.37,0
66.79,12.39,0
66.79,12.4,0
66.79,12.41,0
66.79,12.42,0
66.79,12.43,0.1877
66.79,12.44,1.1647
66.79,12.45,0.3447
66.79,12.46,0.2427
66.79,12.47,0
66.79,12.48,1.6121
66.79,12.49,0.3663
66.79,12.5,0
66.79,12.51,0
66.79,12.52,9.5497
66.79,12.53,0
66.79,12.54,0
66.79,12.55,0
66.79,12.56,0
66.79,12.68,0
66.79,12.8,0
66.79,12.81,0
66.79,12.97,0
66.79,13.23,0.2997
66.79,13.24,0
66.79,13.25,1.5663
66.79,13.26,0
66.79,13.27,0
66.79,13.28,0
66.79,13.29,0
66.79,13.3,0
66.79,13.31,0
66.79,13.32,0
66.79,13.33,0
66.79,13.36,0
66.79,13.37,0.4997
66.79,13.44,0
66.79,13.45,0
66.79,13.47,0
66.79,13.48,0
66.79,6.88,1.5719
66.79,8.53,0
66.79,8.83,0
66.79,9.48,0
66.79,9.67,0
66.79,9.87,0
66.8,10.08,0
66.8,10.09,0
66.8,10.1,15.8122
66.8,10.16,3.1136
66.8,10.17,0
66.8,10.19,0
66.8,10.27,0
66.8,10.29,0
66.8,10.75,0
66.8,10.94,0
66.8,11.01,0
66.8,11.07,0
66.8,11.08,0
66.8,11.09,0
66.8,11.38,0
66.8,11.39,0
66.8,11.4,0.2377
66.8,11.41,0
66.8,11.44,0
66.8,11.45,0
66.8,11.48,0
66.8,11.55,0
66.8,11.59,0
66.8,11.6,0
66.8,11.64,0
66.8,11.81,0
66.8,11.9,0
66.8,12.03,0
66.8,12.04,0
66.8,12.1,0
66.8,12.11,0
66.8,12.12,1.4288
66.8,12.14,0
66.8,12.17,0.2441
66.8,12.18,0
66.8,12.21,0.3449
66.8,12.23,0
66.8,12.24,0
66.8,12.26,0
66.8,12.27,0
66.8,12.3,0
66.8,12.32,0
66.8,12.33,0
66.8,12.34,0
66.8,12.35,0
66.8,12.36,0
66.8,12.38,0
66.8,12.39,0
66.8,12.4,0
66.8,12.44,0
66.8,12.45,0
66.8,12.46,0
66.8,12.47,0
66.8,12.48,0
66.8,12.49,0
66.8,12.5,0.3608
66.8,12.51,0
66.8,12.52,2.0275
66.8,12.53,0
66.8,12.54,0
66.8,12.55,0
66.8,12.72,0
66.8,12.8,0
66.8,12.81,0
66.8,12.85,0
66.8,12.92,0
66.8,12.99,0
66.8,13.23,34.8202
66.8,13.24,0
66.8,13.25,0
66.8,13.26,0
66.8,13.32,0
66.8,13.35,0
66.8,13.36,0
66.8,13.37,0
66.8,13.38,0
66.8,13.39,0.2033
66.8,13.4,0.2966
66.8,13.41,0.2033
66.8,13.42,0.248
66.8,13.43,0.2997
66.8,13.44,0.2488
66.8,13.45,0
66.8,13.48,0
66.8,13.9,0
66.8,13.91,0
66.8,6.24,0
66.8,7.84,0
66.8,8.23,3.17
66.8,8.28,0
66.81,10.06,0
66.81,10.13,0
66.81,10.17,0
66.81,10.31,0
66.81,10.42,7.8747
66.81,10.51,3.073
66.81,11.23,0
66.81,11.32,0
66.81,11.35,0
66.81,11.36,0
66.81,11.39,2.6461
66.81,11.46,0.8411
66.81,11.53,0
66.81,11.55,0
66.81,11.57,0.4877
66.81,11.58,2.1925
66.81,11.94,0
66.81,11.95,0
66.81,12.02,0
66.81,12.05,0.2102
66.81,12.12,0
66.81,12.16,0.598
66.81,12.17,0
66.81,12.2,0.4308
66.81,12.27,0
66.81,12.3,0
66.81,12.32,0
66.81,12.35,0
66.81,12.36,0
66.81,12.37,0
66.81,12.41,0
66.81,12.42,0
66.81,12.43,0
66.81,12.44,0
66.81,12.45,0.4911
66.81,12.46,0
66.81,12.47,0.5988
66.81,12.48,0.1797
66.81,12.49,0
66.81,12.5,0
66.81,12.51,1.5533
66.81,12.53,22.1935
66.81,12.54,0
66.81,12.55,1.0772
66.81,12.57,1.0491
66.81,12.58,0
66.81,12.59,1.2513
66.81,12.67,0
66.81,12.68,0
66.81,12.81,0
66.81,13.21,0
66.81,13.22,0
66.81,13.23,0
66.81,13.24,0.3022
66.81,13.25,0
66.81,13.26,0
66.81,13.43,0
66.81,13.45,0.2597
66.81,13.46,0.2013
66.81,13.47,0.2988
66.81,13.48,0
66.81,13.49,0.3994
66.81,13.5,0.1
66.81,13.51,0.1972
66.81,13.52,0
66.81,13.53,0
66.81,13.58,0
66.81,13.59,0
66.81,6.64,0
66.81,7.74,0
66.81,7.99,1.5277
66.81,8.4,0
66.81,8.41,14.2333
66.81,8.44,0
66.81,8.53,0
66.81,9.24,1.5694
66.81,9.49,0
66.82,10.01,4.7377
66.82,10.17,0
66.82,10.24,0
66.82,10.32,0
66.82,10.43,0
66.82,10.46,0
66.82,10.48,0
66.82,10.61,0
66.82,10.67,1.5525
66.82,10.76,1.5191
66.82,10.91,0
66.82,11.01,0
66.82,11.15,0
66.82,11.24,0
66.82,11.41,0
66.82,11.42,0
66.82,11.44,0
66.82,11.51,0
66.82,11.54,0
66.82,11.56,0
66.82,11.71,0
66.82,11.72,0
66.82,11.76,0
66.82,11.83,0
66.82,11.85,0
66.82,11.98,0
66.82,12.02,0
66.82,12.04,1.3422
66.82,12.06,1.5497
66.82,12.1,0.8408
66.82,12.11,0
66.82,12.19,0
66.82,12.24,0
66.82,12.27,0
66.82,12.29,0
66.82,12.3,0
66.82,12.32,0
66.82,12.33,0
66.82,12.34,0
66.82,12.36,0
66.82,12.39,0
66.82,12.42,0
66.82,12.44,0
66.82,12.45,0
66.82,12.47,0
66.82,12.48,0
66.82,12.49,0
66.82,12.55,0
66.82,12.6,3.0791
66.82,12.63,0.2
66.82,12.79,1.8452
66.82,12.81,0
66.82,12.82,0
66.82,12.84,0
66.82,12.93,0
66.82,13.06,0
66.82,13.07,0
66.82,13.08,0
66.82,13.16,0
66.82,13.17,0
66.82,13.18,0
66.82,13.25,0.2983
66.82,13.26,0
66.82,13.52,0.2988
66.82,13.53,0.2022
66.82,13.54,0
66.82,13.55,0
66.82,13.56,0
66.82,13.58,0
66.82,13.64,0
66.82,7.06,0
66.82,7.78,0
66.82,8.11,0
66.82,9.92,0
66.83,10.12,0
66.83,10.21,0
66.83,10.25,0
66.83,10.27,0
66.83,10.5,0
66.83,10.59,0
66.83,10.62,0
66.83,10.64,1.5802
66.83,10.67,0
66.83,10.77,1.5388
66.83,10.85,0
66.83,11.09,0
66.83,11.37,0
66.83,11.4,0
66.83,11.41,0
66.83,11.42,0
66.83,11.44,0
66.83,11.64,0
66.83,11.97,0
66.83,12.04,0
66.83,12.09,0.2902
66.83,12.13,0
66.83,12.14,1.6619
66.83,12.15,1.7591
66.83,12.21,0
66.83,12.31,0
66.83,12.34,0
66.83,12.35,0
66.83,12.37,0
66.83,12.38,0
66.83,12.39,0
66.83,12.4,0
66.83,12.41,0
66.83,12.42,0
66.83,12.45,0
66.83,12.48,0
66.83,12.49,0
66.83,12.51,0
66.83,12.52,0
66.83,12.54,5.6755
66.83,12.55,0
66.83,12.58,0
66.83,12.59,0
66.83,12.6,1.9405
66.83,12.62,0
66.83,12.63,0
66.83,12.64,1.6122
66.83,12.65,11.1022
66.83,12.81,0
66.83,12.86,0
66.83,12.95,0
66.83,12.96,0
66.83,13.05,0
66.83,13.06,0
66.83,13.07,0
66.83,13.08,2.0311
66.83,13.09,0
66.83,13.1,0
66.83,13.12,0
66.83,13.13,0
66.83,13.14,0
66.83,13.25,0
66.83,13.26,0
66.83,13.27,0
66.83,13.28,0
66.83,13.57,0
66.83,13.58,0
66.83,13.76,0
66.83,6.07,0
66.83,7.18,0
66.83,8.04,0
66.83,8.21,22.1002
66.83,8.25,1.5666
66.83,8.29,0
66.83,8.33,0
66.83,8.35,0
66.83,8.38,0
66.83,9.11,1.5869
66.83,9.16,0
66.83,9.23,0
66.83,9.24,0
66.83,9.36,0
66.83,9.38,0
66.83,9.98,1.5452
66.84,10.21,1.6502
66.84,10.31,0
66.84,10.32,0
66.84,10.35,0
66.84,10.39,3.1183
66.84,10.61,0
66.84,10.67,1.5858
66.84,11,0
66.84,11.3,3.0944
66.84,11.37,0
66.84,11.38,0
66.84,11.4,1.4947
66.84,11.45,0
66.84,11.49,0
66.84,11.51,1.5583
66.84,11.68,0.0463
66.84,11.7,0
66.84,11.83,0
66.84,11.93,0
66.84,11.99,0
66.84,12.05,0
66.84,12.08,0.3538
66.84,12.1,0
66.84,12.12,0
66.84,12.16,0
66.84,12.18,0.6752
66.84,12.24,0
66.84,12.32,0
66.84,12.33,0
66.84,12.34,0
66.84,12.35,0
66.84,12.36,0
66.84,12.37,0
66.84,12.38,0
66.84,12.39,0
66.84,12.41,0
66.84,12.44,0
66.84,12.45,0
66.84,12.47,0
66.84,12.48,0
66.84,12.51,0
66.84,12.61,1.5577
66.84,12.63,3.2019
66.84,12.64,0
66.84,12.68,1.5747
66.84,12.69,1.6269
66.84,12.7,0.2213
66.84,12.75,0
66.84,12.82,0
66.84,12.94,0
66.84,12.96,0
66.84,12.98,0.2002
66.84,12.99,0.2002
66.84,13.09,0
66.84,13.11,0
66.84,13.12,0.4613
66.84,13.13,0
66.84,13.21,0
66.84,13.24,0
66.84,13.25,0
66.84,13.26,0.25
66.84,13.28,0
66.84,13.29,0
66.84,13.3,0
66.84,13.31,0
66.84,13.32,0
66.84,13.57,0
66.84,13.58,3.2083
66.84,6.17,0
66.84,7.02,0
66.84,8.99,3.1547
66.84,9.15,0
66.84,9.64,0
66.85,10.17,1.5361
66.85,10.23,0
66.85,10.38,0
66.85,10.4,0
66.85,10.65,0
66.85,10.66,0
66.85,10.74,0
66.85,10.8,0
66.85,10.86,0
66.85,10.95,0
66.85,10.99,0
66.85,11.01,0
66.85,11.02,0
66.85,11.05,0
66.85,11.39,0.2005
66.85,11.56,0
66.85,11.57,0
66.85,11.6,0
66.85,11.61,0
66.85,11.63,0
66.85,11.7,0
66.85,11.72,0
66.85,11.92,0
66.85,11.98,0
66.85,12.01,1.5613
66.85,12.04,0
66.85,12.07,1.5472
66.85,12.11,0
66.85,12.15,0
66.85,12.17,3.1413
66.85,12.28,0
66.85,12.29,0
66.85,12.3,0
66.85,12.31,0
66.85,12.36,0
66.85,12.37,0
66.85,12.38,0
66.85,12.4,0
66.85,12.42,0
66.85,12.43,0
66.85,12.44,0
66.85,12.46,0
66.85,12.47,0
66.85,12.5,0
66.85,12.51,0
66.85,12.52,0
66.85,12.62,1.5688
66.85,12.66,0
66.85,12.77,0
66.85,12.8,0
66.85,12.94,0
66.85,12.95,0
66.85,12.97,0
66.85,12.98,0
66.85,12.99,0.6994
66.85,13,0.5013
66.85,13.01,0
66.85,13.05,0.3833
66.85,13.08,0
66.85,13.09,0
66.85,13.1,0
66.85,13.11,0
66.85,13.12,0
66.85,13.16,0
66.85,13.18,0
66.85,13.2,0
66.85,13.24,0
66.85,13.26,0
66.85,13.32,0
66.85,13.33,0
66.85,13.34,0
66.85,13.35,0
66.85,13.44,0
66.85,13.5,20.4836
66.85,13.51,0
66.85,13.56,0
66.85,13.57,0
66.85,7.79,0
66.85,7.8,0
66.85,8.06,0
66.85,8.17,6.2722
66.85,8.57,0
66.85,9.13,0
66.85,9.93,0
66.86,10.03,8.0055
66.86,10.06,1.5
66.86,10.59,1.5555
66.86,10.65,3.1675
66.86,10.7,0
66.86,10.72,1.6586
66.86,10.76,0
66.86,10.82,3.1266
66.86,10.98,0
66.86,11.14,0
66.86,11.33,0
66.86,11.35,0
66.86,11.37,0.2997
66.86,11.39,0.4994
66.86,11.45,0
66.86,11.62,0
66.86,11.89,0
66.86,11.9,0
66.86,11.92,0
66.86,11.94,0
66.86,11.97,0
66.86,12.05,0
66.86,12.09,0
66.86,12.12,0
66.86,12.3,0
66.86,12.33,0
66.86,12.36,0
66.86,12.38,0
66.86,12.4,0
66.86,12.42,0
66.86,12.46,0
66.86,12.48,0
66.86,12.49,0
66.86,12.5,0
66.86,12.56,0
66.86,12.7,0
66.86,12.74,0
66.86,12.82,0
66.86,12.91,0.4002
66.86,12.97,0
66.86,12.98,0.8002
66.86,12.99,0.2983
66.86,13.01,0
66.86,13.04,0
66.86,13.05,0
66.86,13.08,0
66.86,13.17,0
66.86,13.21,0
66.86,13.29,0
66.86,13.33,0
66.86,13.34,0
66.86,13.35,0
66.86,13.4,0
66.86,13.48,0
66.86,13.49,0.0886
66.86,13.5,1.5308
66.86,13.54,0
66.86,13.55,0
66.86,13.59,0
66.86,13.69,0
66.86,13.7,0
66.86,13.71,0
66.86,6.23,0
66.86,6.86,1.5666
66.86,6.88,0
66.86,7.33,0
66.86,8.06,14.2355
66.86,8.07,0.0944
66.86,8.23,0
66.86,8.39,7.8027
66.86,8.43,1.5361
66.86,8.56,1.5122
66.86,8.61,1.5805
66.86,9,0
66.86,9.87,0
66.87,10.1,0
66.87,10.17,0
66.87,10.22,0
66.87,10.23,0
66.87,10.24,0
66.87,10.51,0
66.87,10.71,0
66.87,10.95,0
66.87,11.04,0
66.87,11.19,0
66.87,11.25,0
66.87,11.28,0.0655
66.87,11.29,9.378
66.87,11.39,0.3002
66.87,11.52,0
66.87,11.83,0
66.87,11.87,0
66.87,11.94,0
66.87,11.97,0
66.87,12.01,0
66.87,12.29,0
66.87,12.34,0
66.87,12.35,0
66.87,12.36,0
66.87,12.42,0
66.87,12.44,0
66.87,12.5,0
66.87,12.52,0
66.87,12.54,0
66.87,12.58,0
66.87,12.66,0
66.87,12.76,0
66.87,12.86,0
66.87,12.89,0.2533
66.87,12.9,0.5002
66.87,12.91,0.5494
66.87,12.97,18.3874
66.87,12.98,0
66.87,12.99,0
66.87,13,0
66.87,13.03,0
66.87,13.05,0
66.87,13.08,0
66.87,13.09,0
66.87,13.11,0
66.87,13.17,0
66.87,13.19,0
66.87,13.2,0
66.87,13.28,0
66.87,13.32,0.2008
66.87,13.33,0
66.87,13.34,0.2005
66.87,13.35,0
66.87,13.36,0
66.87,13.37,0
66.87,13.38,0
66.87,13.46,0
66.87,13.53,0
66.87,13.54,0
66.87,13.65,0
66.87,13.7,0
66.87,6.57,0
66.87,7.8,0
66.87,8.09,0
66.87,8.11,0
66.87,8.27,1.5638
66.87,8.4,0
66.87,8.41,0
66.87,8.42,1.5902
66.87,8.46,9.5972
66.87,8.73,15.7516
66.87,9.29,0
66.87,9.31,0
66.87,9.87,0
66.87,9.97,0
66.88,10.26,1.483
66.88,10.58,0
66.88,10.6,3.1036
66.88,10.74,0
66.88,10.87,0
66.88,10.9,0
66.88,11,0
66.88,11.25,0
66.88,11.36,0.3005
66.88,11.4,0.2008
66.88,11.57,0
66.88,11.67,0
66.88,11.7,0
66.88,11.75,0
66.88,11.89,0
66.88,12,0
66.88,12.09,1.5136
66.88,12.12,1.5683
66.88,12.17,0
66.88,12.19,0
66.88,12.28,0
66.88,12.29,0
66.88,12.33,0
66.88,12.36,0
66.88,12.37,0
66.88,12.41,0
66.88,12.43,0
66.88,12.54,0
66.88,12.58,0
66.88,12.59,0
66.88,12.76,0
66.88,12.83,1.6483
66.88,12.84,0.5136
66.88,12.85,0.7913
66.88,12.86,0.7005
66.88,12.87,0.2002
66.88,12.89,0.948
66.88,12.9,0.2994
66.88,12.91,3.7788
66.88,12.92,0.4007
66.88,12.93,0.5977
66.88,12.94,0.4991
66.88,12.95,0
66.88,12.96,0.3
66.88,12.97,0
66.88,13,0
66.88,13.06,0
66.88,13.07,0
66.88,13.08,0
66.88,13.09,0
66.88,13.12,0
66.88,13.18,0
66.88,13.29,0
66.88,13.31,0
66.88,13.32,0
66.88,13.33,0
66.88,13.37,0
66.88,13.38,0
66.88,13.39,0
66.88,13.4,0.3
66.88,13.41,0
66.88,13.45,3.8344
66.88,13.46,2.7663
66.88,13.47,0.2991
66.88,13.49,0
66.88,13.5,0
66.88,13.51,0
66.88,13.53,0
66.88,32.65,0
66.88,7.49,0
66.88,8.34,0
66.88,8.35,1.6416
66.88,8.42,0
66.88,8.53,3.1416
66.88,8.59,1.5336
66.88,9.06,0
66.88,9.07,0
66.88,9.5,0
66.88,9.75,0
66.89,10.12,1.5777
66.89,10.22,1.5722
66.89,10.26,0
66.89,10.51,0
66.89,10.56,0
66.89,10.65,1.55
66.89,10.72,1.5166
66.89,10.76,0
66.89,10.83,0
66.89,10.9,0
66.89,11.07,0
66.89,11.27,0
66.89,11.31,0.3002
66.89,11.35,0.2002
66.89,11.36,0.4997
66.89,11.38,0
66.89,11.4,0.5477
66.89,11.44,0
66.89,11.45,0
66.89,11.64,0
66.89,11.88,0
66.89,11.97,3.7372
66.89,12.03,1.6855
66.89,12.11,0
66.89,12.16,0
66.89,12.35,0
66.89,12.4,0
66.89,12.42,0
66.89,12.45,0
66.89,12.49,0
66.89,12.51,0
66.89,12.53,0
66.89,12.56,0
66.89,12.64,0
66.89,12.74,0
66.89,12.79,0
66.89,12.8,0
66.89,12.81,0
66.89,12.82,11.5296
66.89,12.83,0.2008
66.89,12.86,0.8997
66.89,12.87,0.8002
66.89,12.88,0.2005
66.89,12.89,0.4988
66.89,12.9,0.5986
66.89,12.91,1.0008
66.89,12.92,0
66.89,12.93,1.5561
66.89,13,4.3461
66.89,13.01,2.8769
66.89,13.02,9.5547
66.89,13.03,0
66.89,13.04,0.4347
66.89,13.05,0
66.89,13.06,0
66.89,13.1,0
66.89,13.11,0
66.89,13.13,0
66.89,13.14,0
66.89,13.28,0
66.89,13.32,0
66.89,13.33,0
66.89,13.39,0
66.89,13.4,0
66.89,13.41,0
66.89,13.42,0
66.89,13.43,0
66.89,13.44,0.2994
66.89,13.47,0
66.89,13.51,0
66.89,13.52,0
66.89,13.54,0
66.89,13.55,0
66.89,13.56,0
66.89,13.59,0
66.89,13.62,0
66.89,13.63,0
66.89,32.64,0
66.89,32.69,0
66.89,6.68,1.4722
66.89,6.69,0.0888
66.89,7.46,0
66.89,8.13,0
66.89,8.18,1.5947
66.89,8.19,0
66.89,8.28,14.2166
66.89,8.4,6.2277
66.89,8.59,1.5988
66.89,8.7,4.6652
66.89,8.74,0
66.89,9.31,0
66.89,9.56,0
66.89,9.82,0
66.89,9.85,0
66.89,9.99,0
66.9,10.24,0
66.9,10.34,0
66.9,10.64,1.58
66.9,10.72,0
66.9,10.73,0
66.9,11.32,0.2
66.9,11.33,0.2997
66.9,11.38,0.3005
66.9,11.39,0.5008
66.9,11.42,0
66.9,11.44,0
66.9,11.48,17.4055
66.9,11.49,0
66.9,11.77,0
66.9,11.81,0
66.9,11.82,0
66.9,11.91,0
66.9,11.92,0
66.9,11.94,0
66.9,12.02,1.6611
66.9,12.04,0
66.9,12.12,2.8005
66.9,12.21,0
66.9,12.28,0
66.9,12.37,0
66.9,12.4,0
66.9,12.46,0
66.9,12.56,0
66.9,12.62,0
66.9,12.63,0
66.9,12.81,0
66.9,12.82,0.7013
66.9,12.83,17.7474
66.9,12.85,2.0468
66.9,12.86,0.5508
66.9,12.87,0
66.9,12.88,0
66.9,12.91,0
66.9,12.92,1.5475
66.9,12.94,3.1119
66.9,12.96,0
66.9,12.97,0
66.9,12.99,3.2163
66.9,13,0.2469
66.9,13.03,0
66.9,13.04,0
66.9,13.15,0
66.9,13.16,0
66.9,13.2,0
66.9,13.24,0
66.9,13.32,0
66.9,13.42,0
66.9,13.43,0
66.9,13.44,0
66.9,13.45,0
66.9,13.46,0
66.9,13.47,0
66.9,13.48,0
66.9,13.5,0
66.9,13.51,0
66.9,13.58,0
66.9,13.6,0
66.9,6.63,3.1775
66.9,7.1,1.6252
66.9,7.74,0
66.9,8.13,11.2222
66.9,8.51,0
66.9,8.67,0
66.9,9.14,0
66.9,9.24,0
66.9,9.95,0
66.91,10.54,0
66.91,10.66,0
66.91,10.77,1.5361
66.91,10.78,3.2283
66.91,10.85,0
66.91,10.94,0
66.91,11.01,0
66.91,11.24,0
66.91,11.28,0
66.91,11.34,4.7821
66.91,11.36,0.5996
66.91,11.37,0.2994
66.91,11.38,0
66.91,11.39,0
66.91,11.46,0
66.91,11.6,0
66.91,11.74,0
66.91,12,0
66.91,12.22,0
66.91,12.24,0
66.91,12.28,0
66.91,12.33,0
66.91,12.37,0
66.91,12.47,0
66.91,12.49,0
66.91,12.53,0
66.91,12.54,0
66.91,12.57,0
66.91,12.59,0
66.91,12.8,0
66.91,12.81,7.9952
66.91,12.82,1.8627
66.91,12.83,12.718
66.91,12.88,0
66.91,12.92,0
66.91,12.94,1.5577
66.91,12.98,0.3
66.91,12.99,0.4525
66.91,13,2.7147
66.91,13.01,0
66.91,13.02,0
66.91,13.03,0
66.91,13.04,0.2269
66.91,13.15,0
66.91,13.16,1.578
66.91,13.2,0
66.91,13.23,0
66.91,13.33,0
66.91,13.46,0
66.91,13.47,0
66.91,13.48,0
66.91,13.49,0
66.91,7.75,0
66.91,8.06,0
66.91,8.14,0
66.91,8.17,1.5002
66.91,8.27,0
66.91,8.38,3.1561
66.91,9.64,0
66.91,9.68,0
66.91,9.82,0
66.91,9.93,0
66.92,10.23,0
66.92,10.41,0
66.92,10.56,0
66.92,10.63,0
66.92,10.81,7.9775
66.92,10.82,0
66.92,10.95,0
66.92,10.99,0
66.92,11.03,0
66.92,11.18,1.5538
66.92,11.24,0
66.92,11.28,0
66.92,11.32,0.4488
66.92,11.33,0
66.92,11.34,0.3002
66.92,11.35,0.5002
66.92,11.38,0
66.92,11.39,0
66.92,11.49,0
66.92,11.53,0
66.92,11.55,0
66.92,11.76,0
66.92,11.81,0
66.92,11.85,0
66.92,11.92,0
66.92,11.96,0
66.92,12.01,0
66.92,12.04,0
66.92,12.18,0
66.92,12.34,0
66.92,12.39,0
66.92,12.4,0
66.92,12.45,0
66.92,12.47,0
66.92,12.48,0
66.92,12.71,0
66.92,12.74,1.5341
66.92,12.79,3.1077
66.92,12.81,0
66.92,12.82,18.4278
66.92,12.83,3.5424
66.92,12.84,0.3988
66.92,12.85,0.2983
66.92,12.9,0
66.92,12.97,0
66.92,12.98,1.0774
66.92,12.99,0.3436
66.92,13.01,1.6547
66.92,13.03,0.3994
66.92,13.04,0
66.92,13.05,0.6416
66.92,13.14,0
66.92,13.17,4.6416
66.92,13.24,0
66.92,13.32,0
66.92,13.33,0
66.92,13.43,0
66.92,13.48,0
66.92,13.49,0
66.92,13.51,14.2561
66.92,8.01,0
66.92,8.12,0.0886
66.92,8.44,12.6583
66.92,8.54,0
66.92,8.94,1.5938
66.92,9.22,0
66.92,9.82,0
66.92,9.91,0
66.93,10,0
66.93,10.07,0
66.93,10.28,3.1252
66.93,10.29,0
66.93,10.31,0
66.93,10.44,0
66.93,10.49,0
66.93,10.58,0
66.93,10.65,0
66.93,10.66,0
66.93,10.69,0
66.93,10.74,0
66.93,10.77,3.1277
66.93,10.9,0
66.93,11.06,0
66.93,11.28,1.5452
66.93,11.3,0.2
66.93,11.32,0.2008
66.93,11.33,2.0499
66.93,11.36,0.45
66.93,11.38,0
66.93,11.39,0
66.93,11.54,0
66.93,11.68,0
66.93,11.86,0
66.93,11.96,0
66.93,12.09,0
66.93,12.13,0
66.93,12.29,0
66.93,12.33,0
66.93,12.37,0
66.93,12.41,0
66.93,12.45,0
66.93,12.5,0
66.93,12.51,0
66.93,12.6,0
66.93,12.64,0
66.93,12.67,0
66.93,12.68,0
66.93,12.69,0
66.93,12.78,0
66.93,12.82,0.898
66.93,12.83,3.6807
66.93,12.84,0.298
66.93,12.85,0.2008
66.93,12.87,0
66.93,12.89,4.0133
66.93,12.9,0.3008
66.93,12.91,1.5594
66.93,12.96,1.5238
66.93,12.97,0
66.93,12.99,0
66.93,13,0
66.93,13.01,0.833
66.93,13.02,0.2977
66.93,13.03,2.6061
66.93,13.04,0.2261
66.93,13.05,0
66.93,13.28,0
66.93,13.3,0
66.93,13.31,0
66.93,13.32,0
66.93,13.33,0
66.93,13.44,0
66.93,13.45,0
66.93,13.47,0
66.93,13.48,0
66.93,6.23,0
66.93,8.12,1.5197
66.93,8.14,0
66.93,8.24,0
66.93,8.54,1.5666
66.93,8.61,6.2047
66.93,8.81,6.2516
66.93,8.87,0
66.93,9.01,0
66.93,9.05,0
66.94,10.16,0
66.94,10.55,0
66.94,10.7,1.5233
66.94,10.77,1.438
66.94,10.79,0
66.94,10.84,0
66.94,10.85,0
66.94,10.9,0
66.94,10.96,1.5611
66.94,11,0
66.94,11.05,0
66.94,11.17,0
66.94,11.25,0.2005
66.94,11.27,0.1569
66.94,11.28,0.1413
66.94,11.36,0.2997
66.94,11.48,0
66.94,11.7,0
66.94,11.73,0
66.94,12.02,0
66.94,12.08,0
66.94,12.2,0
66.94,12.28,0
66.94,12.31,0
66.94,12.35,0
66.94,12.38,0
66.94,12.55,0
66.94,12.65,0
66.94,12.73,0
66.94,12.77,0
66.94,12.79,0
66.94,12.82,0.7982
66.94,12.83,0.5013
66.94,12.84,1.3019
66.94,12.85,0.501
66.94,12.86,1.5488
66.94,12.95,0
66.94,12.99,0.8797
66.94,13.02,0.8338
66.94,13.04,0
66.94,13.08,0.465
66.94,13.13,0
66.94,13.28,0
66.94,13.34,0
66.94,13.46,0
66.94,13.47,0
66.94,13.48,0
66.94,6.04,0
66.94,6.1,0
66.94,6.51,1.5752
66.94,6.77,0
66.94,7.14,0
66.94,7.37,0
66.94,8.3,1.5388
66.94,8.34,0
66.94,8.81,0
66.94,9.41,0
66.94,9.83,0
66.95,10.12,0
66.95,10.46,0
66.95,10.68,0
66.95,10.69,0
66.95,10.8,0
66.95,10.88,0
66.95,10.91,0
66.95,11.13,0
